date,symbol,open,high,low,close,macd,macd_signal_line,macd_hist,atr,bolling_middle_band,bolling_upper_band,bolling_lower_band,bolling_upper_diff,bolling_lower_diff,lrs,highest_high,lowest_low,pcn_highest_high,pcn_lowest_low,rmi,rsi,smi
2008-03-10,AAPL,3.7302970441843497,3.7755570532265934,3.6504794713814186,3.660265684127808,-0.1591,-0.1992,0.0401,0.177,3.7818,3.9825,3.5811,-0.322203714344218,0.07913508259983404,0.0013,,,3.8991,3.6086,33.0481,38.3095,-29.9478
2008-03-11,AAPL,3.7951290569913514,3.898493070636569,3.730908260980149,3.894517421722412,-0.1366,-0.1867,0.0501,0.1813,3.7786,3.9697,3.5875,-0.07515009690382213,0.30698494034864643,0.0068,,,3.8991,3.6407,38.7983,48.4699,-8.2588
2008-03-12,AAPL,3.885038751594528,3.935191470235735,3.827851374318198,3.8541510105133057,-0.1207,-0.1735,0.0528,0.1761,3.7804,3.9736,3.5872,-0.11943083923130615,0.26693286025791707,0.0084,,,3.8991,3.6407,47.9149,47.0103,11.0051
2008-03-13,AAPL,3.7951299335044473,3.960268228122824,3.7614902278416618,3.912561655044556,-0.1022,-0.1592,0.057,0.1777,3.7782,3.964,3.5924,-0.05148773494089953,0.32021104503001174,0.009,,,3.9352,3.6407,56.2285,49.3631,31.6301
2008-03-14,AAPL,3.971888492539114,3.9847328995305378,3.798187261974367,3.871888875961304,-0.0898,-0.1454,0.0556,0.1783,3.7769,3.9597,3.5941,-0.08783203698926023,0.2778097889118687,0.0075,,,3.9603,3.6407,64.1762,47.7876,36.8584
2008-03-17,AAPL,3.7477282201852105,3.9324384891563455,3.7477282201852105,3.875556945800781,-0.0788,-0.132,0.0532,0.1788,3.7801,3.9674,3.5928,-0.09187376715803675,0.2827876587595983,0.0047,,,3.9847,3.6505,63.0048,47.981,33.3201
2008-03-18,AAPL,3.950483201862543,4.067303728421895,3.934886825361333,4.061798572540283,-0.0543,-0.1165,0.0622,0.1797,3.7963,4.0188,3.5738,0.04295125371610542,0.4880458913644614,0.01,,,3.9847,3.7309,69.8847,55.5191,49.2013
2008-03-19,AAPL,4.070972570925404,4.1067521965786025,3.965466976165772,3.965466976165772,-0.0423,-0.1017,0.0594,0.177,3.8053,4.0396,3.571,-0.0741599973199345,0.39449394965147855,0.0182,,,4.0673,3.7477,71.4317,51.3602,45.0254
2008-03-20,AAPL,4.009809240130169,4.07617036931148,3.9504815438210055,4.075559139251709,-0.0236,-0.086,0.0624,0.1733,3.8232,4.0814,3.565,-0.005842122280068196,0.5105604007834859,0.0246,,,4.1068,3.7477,76.6981,55.4721,54.287
2008-03-24,AAPL,4.098188354411128,4.307364174094287,4.086873861795908,4.26699686050415,0.0066,-0.0675,0.0741,0.1775,3.8539,4.1646,3.5432,0.10243669648721188,0.7237570245210891,0.0321,,,4.1068,3.7477,83.4139,61.5768,67.3397
2008-03-25,AAPL,4.2801467081144695,4.3761718861101055,4.199718716113592,4.311339855194092,0.0337,-0.0473,0.081,0.1774,3.8864,4.2424,3.5304,0.0689083355491702,0.7809713748390132,0.0414,,,4.3074,3.7477,86.2923,62.8898,70.7753
2008-03-26,AAPL,4.307976995350425,4.456907704711157,4.30094356085481,4.436112403869629,0.0646,-0.0249,0.0895,0.1759,3.926,4.3373,3.5147,0.0988382104332226,0.9213865973060353,0.0519,,,4.3762,3.9349,90.0239,66.2258,77.4659
2008-03-27,AAPL,4.432747017381515,4.44375609772657,4.281063995764233,4.289015293121338,0.0762,-0.0047,0.0809,0.1749,3.9524,4.3851,3.5197,-0.09606578004231814,0.7692963662849945,0.0519,,,4.4569,3.9505,91.2575,59.3904,67.1599
2008-03-28,AAPL,4.336417813907721,4.423573435166857,4.330301429389634,4.373420715332031,0.0913,0.0145,0.0768,0.172,3.9725,4.4426,3.5024,-0.06915390002064203,0.8709953306847042,0.053,,,4.4569,3.9505,91.833,61.791,62.073
2008-03-31,AAPL,4.3813728414840245,4.455991113463381,4.358436803519087,4.388406276702881,0.1032,0.0323,0.0709,0.1667,4.0007,4.4986,3.5028,-0.11021382655457579,0.8856263799603372,0.0492,,,4.4569,4.0869,92.2549,62.1822,58.0847
2008-04-01,AAPL,4.474032541554212,4.5767853459127545,4.3917696241896245,4.57280969619751,0.126,0.051,0.075,0.1683,4.0432,4.5824,3.504,-0.009544552671186146,1.0687639450662059,0.0551,,,4.4569,4.1997,92.9891,67.0961,64.9222
2008-04-02,AAPL,4.549873589504528,4.623880611930754,4.460271420894364,4.510424137115479,0.1375,0.0683,0.0692,0.1679,4.0782,4.6427,3.5137,-0.13228039500126965,0.9967286692322284,0.055,,,4.5768,4.2811,94.0357,64.053,59.1592
2008-04-03,AAPL,4.497273884713653,4.698192590887516,4.495438969667898,4.636418342590332,0.155,0.0856,0.0694,0.1704,4.1197,4.7192,3.5202,-0.08278407970539892,1.1162207648860631,0.0575,,,4.6239,4.2811,95.0407,67.2655,59.5942
2008-04-04,AAPL,4.654155620129521,4.731220013411438,4.610118882297472,4.681373119354248,0.1705,0.1026,0.0679,0.1669,4.1688,4.7831,3.5545,-0.10168092717419075,1.1268271658826867,0.0568,,,4.6982,4.3303,95.9166,68.3281,63.2947
2008-04-07,AAPL,4.774645649331909,4.883515250159642,4.743453313794967,4.767306804656982,0.1876,0.1196,0.068,0.1694,4.2203,4.8538,3.5868,-0.08650041751660531,1.1805140268305703,0.055,,,4.7312,4.3584,96.3992,70.3665,60.7924
2008-04-08,AAPL,4.695747694102701,4.78443282840356,4.658132333968446,4.674034118652344,0.1915,0.134,0.0575,0.1663,4.271,4.8789,3.6631,-0.20484230922690116,1.0109105465315888,0.0529,,,4.8835,4.3918,96.7666,65.4774,44.7301
2008-04-09,AAPL,4.688407243442447,4.70614394222147,4.601250395881006,4.631219863891602,0.1889,0.145,0.0439,0.162,4.3078,4.9092,3.7064,-0.2779973733328598,0.9248371011160623,0.0436,,,4.8835,4.4603,96.4094,63.2787,23.0612
2008-04-10,AAPL,4.621740171560718,4.752933351940831,4.6055317527244135,4.726327896118164,0.1922,0.1544,0.0378,0.1609,4.3514,4.9413,3.7615,-0.21496348151491862,0.9648192737512473,0.0378,,,4.8835,4.4954,96.5358,66.0131,10.7158
2008-04-11,AAPL,4.670364992923073,4.688101692717948,4.477090902725053,4.499721527099609,0.1746,0.1585,0.0161,0.1672,4.3808,4.9379,3.8237,-0.4382210630849688,0.6760641172841879,0.0289,,,4.8835,4.6013,77.8883,55.468,-19.5709
2008-04-14,AAPL,4.488405840799281,4.56424695964128,4.420209793528815,4.51929235458374,0.1604,0.1588,0.0016,0.1656,4.4131,4.9213,3.9049,-0.40200530876974394,0.6143900179372239,0.0211,,,4.8835,4.4771,69.0704,56.1129,-33.5618
2008-04-15,AAPL,4.568832898148518,4.578619518675771,4.45629472399842,4.537640571594238,0.1489,0.1569,-0.008,0.1625,4.4462,4.8925,3.9999,-0.3548608115866516,0.5377419547751279,0.017,,,4.7844,4.4202,64.0582,56.7627,-36.2371
2008-04-16,AAPL,4.6397831532809,4.712566502500167,4.606144260259953,4.700334548950195,0.1511,0.1557,-0.0046,0.1634,4.4782,4.9006,4.0558,-0.20031412619748057,0.6445832240978708,0.0122,,,4.7529,4.4202,62.6158,62.0545,-12.2215
2008-04-17,AAPL,4.714706335642312,4.770670431800299,4.689630386526617,4.72449254989624,0.1531,0.1552,-0.0021,0.1575,4.5161,4.8798,4.1524,-0.15529205438806226,0.5720771541805432,0.0091,,,4.7529,4.4202,69.4206,62.7907,15.5542
2008-04-18,AAPL,4.866083451651104,4.9621086351468,4.843453648350389,4.924799919128418,0.1689,0.1579,0.011,0.1632,4.5586,4.9045,4.2127,0.020306745417639327,0.7120930928391962,0.0106,,,4.7707,4.4202,77.7654,68.2281,45.8605
2008-04-21,AAPL,4.960578795517203,5.152934968691259,4.946817749597058,5.1425371170043945,0.1967,0.1657,0.031,0.1678,4.6024,5.0063,4.1985,0.13618736897572603,0.9440868650330625,0.0221,,,4.9621,4.4202,84.825,72.8464,69.7588
2008-04-22,AAPL,5.119296853777263,5.1376460094946905,4.834585653749902,4.899112701416016,0.1968,0.1719,0.0249,0.1779,4.6317,5.0322,4.2312,-0.1330826797763267,0.6679080826083572,0.0221,,,5.1529,4.4563,86.4418,61.9742,57.8825
2008-04-23,AAPL,5.01684983765379,5.04100873874564,4.926023165089085,4.981375217437744,0.2012,0.1778,0.0234,0.1753,4.659,5.0764,4.2416,-0.09501951329650637,0.739769948171995,0.0269,,,5.1529,4.6061,88.2851,63.9474,47.9303
2008-04-24,AAPL,5.056298313778767,5.198194725701827,4.868223618166456,5.1663899421691895,0.2171,0.1856,0.0315,0.1863,4.7029,5.1395,4.2663,0.02687733236052292,0.9001025519778567,0.0369,,,5.1529,4.6896,89.7787,67.9261,51.8048
2008-04-25,AAPL,5.220214929096605,5.232446881449867,5.089326751044809,5.190551280975342,0.2291,0.1943,0.0348,0.1832,4.7437,5.2018,4.2856,-0.011201309914843804,0.9049038718655282,0.0483,,,5.1982,4.8346,90.0664,68.3882,58.9593
2008-04-28,AAPL,5.191161442649973,5.313486248948913,5.172201062967857,5.267309188842773,0.242,0.2039,0.0381,0.1802,4.7877,5.269,4.3064,-0.0017057592047331482,0.9609241368902799,0.057,,,5.2324,4.8346,92.0318,69.9454,66.6822
2008-04-29,AAPL,5.232750289576275,5.371894705955673,5.206450665037106,5.353240966796875,0.2561,0.2143,0.0418,0.1792,4.8267,5.3561,4.2973,-0.0029053067608160177,1.0559872403545665,0.0641,,,5.3135,4.8346,93.5132,71.6667,75.6162
2008-04-30,AAPL,5.388105312452034,5.50461957245358,5.288104473058357,5.319603443145752,0.2616,0.2238,0.0378,0.1819,4.8672,5.4171,4.3173,-0.09746190848456493,1.002268794776068,0.0703,,,5.3719,4.8682,94.0354,70.0097,67.0277
2008-05-01,AAPL,5.35048951993431,5.504619121551514,5.347431736411361,5.504619121551514,0.2777,0.2346,0.0431,0.1821,4.9106,5.5151,4.3061,-0.010496156102148824,1.198534399205177,0.0716,,,5.5046,4.8682,94.9817,73.6648,71.9169
2008-05-02,AAPL,5.510428746314301,5.563334230976626,5.4602760421294905,5.533364772796631,0.2895,0.2455,0.044,0.1764,4.9532,5.6053,4.3011,-0.07194737500545134,1.2322769205987134,0.07,,,5.5046,5.0893,95.6499,74.1497,75.9129
2008-05-05,AAPL,5.563335473822272,5.667005732393473,5.536729611830518,5.649268627166748,0.3046,0.2574,0.0472,0.1734,4.9973,5.7097,4.2849,-0.06040455116667065,1.3643418055001666,0.0678,,,5.5633,5.1722,96.2798,76.2042,81.1089
2008-05-06,AAPL,5.647128029142842,5.72235792064952,5.571287315830498,5.708291053771973,0.3177,0.2694,0.0483,0.1718,5.049,5.8086,4.2894,-0.10031145404223185,1.4188935615861764,0.0678,,,5.667,5.2065,96.9438,77.2366,85.4513
2008-05-07,AAPL,5.689634579923704,5.755384466981803,5.521131916539983,5.583823204040527,0.3144,0.2784,0.036,0.1763,5.0966,5.8649,4.3283,-0.28104122174308444,1.25548762982414,0.0606,,,5.7224,5.2881,97.0658,70.5078,70.3775
2008-05-08,AAPL,5.619910142198101,5.703397146538876,5.598503615842161,5.659360408782959,0.3142,0.2856,0.0286,0.1722,5.1433,5.9291,4.3575,-0.2697146920427711,1.301835509608689,0.0584,,,5.7554,5.3474,97.2643,72.1116,59.5636
2008-05-09,AAPL,5.60125671627716,5.634589784452924,5.546515895614519,5.6101250648498535,0.3066,0.2898,0.0168,0.168,5.1988,5.951,4.4466,-0.34092381746386113,1.1635739471635675,0.0587,,,5.7554,5.4603,94.9829,69.4933,42.0967
2008-05-12,AAPL,5.663947156670804,5.775874109654408,5.591775060757833,5.754161357879639,0.3087,0.2936,0.0151,0.1691,5.2605,5.9816,4.5394,-0.227435059346611,1.2147577751058876,0.0531,,,5.7554,5.5211,95.1357,72.6274,44.8551
2008-05-13,AAPL,5.767922265570303,5.854773264447524,5.744987055949166,5.809207439422607,0.3111,0.2971,0.014,0.1649,5.3241,6.002,4.6462,-0.19276558752650885,1.1629804663717245,0.048,,,5.7759,5.5211,95.8461,73.7603,53.1611
2008-05-14,AAPL,5.848046254169901,5.878933174735441,5.674956681366937,5.696057796478272,0.3005,0.2978,0.0027,0.1677,5.3739,6.0059,4.7419,-0.30986410538276576,0.9541796983393107,0.0421,,,5.8548,5.5211,95.956,67.6531,38.4763
2008-05-15,AAPL,5.712878750693937,5.807374857402656,5.633061151374641,5.802175521850586,0.2972,0.2976,-0.0004,0.1681,5.4278,6.0111,4.8445,-0.20887597807454927,0.9576270217757203,0.0377,,,5.8789,5.5465,96.5085,70.1523,38.9236
2008-05-16,AAPL,5.813795353242352,5.819606325994791,5.718687629302178,5.737648010253906,0.2861,0.2953,-0.0092,0.1633,5.4684,6.0181,4.9187,-0.28046519504985845,0.8189612155576711,0.0314,,,5.8789,5.5465,95.23,66.8054,30.4723
2008-05-19,AAPL,5.744988845747852,5.77037102459644,5.544375518917772,5.614712715148926,0.2643,0.2891,-0.0248,0.1678,5.492,6.024,4.96,-0.409262067952878,0.6546874982507296,0.0222,,,5.8789,5.5918,80.818,60.8163,4.9867
2008-05-20,AAPL,5.560277798337238,5.6930004945654815,5.508290159108799,5.685050010681152,0.2499,0.2813,-0.0314,0.169,5.5313,5.9939,5.0687,-0.30881299412113616,0.6163130154834411,0.0129,,,5.8789,5.5444,80.0346,62.8512,-3.7229
2008-05-21,AAPL,5.678014912600656,5.747740466211211,5.389940163554019,5.449267864227295,0.2169,0.2684,-0.0515,0.1825,5.5547,5.9454,5.164,-0.4961168716640838,0.2852526001186728,0.0012,,,5.8789,5.5083,59.058,52.8746,-26.1654
2008-05-22,AAPL,5.481988239717042,5.54529075654538,5.259968456466417,5.414403438568115,0.1858,0.2519,-0.0661,0.1899,5.5671,5.9218,5.2124,-0.5073767142991512,0.2019835914353818,-0.0102,,,5.8196,5.3899,46.3433,51.5842,-36.8887
2008-05-23,AAPL,5.528166307414446,5.565475838888131,5.437340461219816,5.540399074554443,0.1693,0.2354,-0.0661,0.1871,5.5846,5.895,5.2742,-0.354615467790504,0.2662136168993907,-0.0137,,,5.8196,5.26,43.8622,55.8366,-25.8703
2008-05-27,AAPL,5.588719545558664,5.701258182525635,5.560890807672921,5.701258182525635,0.1674,0.2218,-0.0544,0.1852,5.6063,5.8839,5.3287,-0.1826394259268742,0.3725557909781436,-0.0101,,,5.7704,5.26,44.6015,60.5607,4.1508
2008-05-28,AAPL,5.731228481171929,5.7477427246789246,5.618384416968821,5.718996524810791,0.1653,0.2105,-0.0452,0.1812,5.6246,5.8804,5.3688,-0.16144465424560295,0.3502377038671849,-0.0101,,,5.7477,5.26,55.6976,61.0338,32.5827
2008-05-29,AAPL,5.711348746036157,5.755385894413794,5.67281634328156,5.709208011627197,0.1611,0.2006,-0.0395,0.1742,5.6441,5.8604,5.4278,-0.1511453650521526,0.28136138830654733,-0.0086,,,5.7477,5.26,64.5635,60.5739,51.9056
2008-05-30,AAPL,5.732448185807111,5.796363155268666,5.730307452024343,5.77220344543457,0.1609,0.1927,-0.0318,0.168,5.6574,5.8706,5.4442,-0.09837217539684939,0.32797906626599005,-0.007,,,5.7554,5.26,69.9649,62.5272,63.8146
2008-06-02,AAPL,5.767618280331357,5.799728482277927,5.643152714157828,5.691165924072266,0.1525,0.1846,-0.0321,0.1671,5.6653,5.8711,5.4595,-0.17990776817364829,0.2316396163181791,-0.0037,,,5.7964,5.4373,69.4383,58.5714,59.1969
2008-06-03,AAPL,5.714406722782297,5.755386088834786,5.576180113864413,5.6688408851623535,0.1424,0.1762,-0.0338,0.168,5.6663,5.8719,5.4607,-0.20310390935482658,0.20818567967953427,0.001,,,5.7997,5.5609,66.5914,57.4913,44.9387
2008-06-04,AAPL,5.627557195215377,5.721441662986031,5.603398291191152,5.663337230682373,0.1325,0.1674,-0.0349,0.1644,5.6641,5.8688,5.4594,-0.20550406691767087,0.20397852828241625,0.0024,,,5.7997,5.5762,63.855,57.2139,27.3926
2008-06-05,AAPL,5.698505010361608,5.805539285919612,5.678932988881532,5.7930006980896,0.1334,0.1606,-0.0272,0.1628,5.6745,5.8831,5.4659,-0.09010935248493013,0.32711074866412915,0.0112,,,5.7997,5.5762,64.6086,61.9785,35.1267
2008-06-06,AAPL,5.749268529697396,5.80890203886489,5.674344879680723,5.677096843719482,0.1234,0.1532,-0.0298,0.1608,5.6754,5.8839,5.4669,-0.2067985017007885,0.2101921891397538,0.0146,,,5.8055,5.5762,63.5837,56.0325,26.1867
2008-06-09,AAPL,5.651103811937675,5.655690691503651,5.374649387564302,5.553854942321777,0.1044,0.1434,-0.039,0.1709,5.6726,5.886,5.4592,-0.33214955211235786,0.09465943675591237,0.0107,,,5.8089,5.5762,55.3785,50.4505,8.0049
2008-06-10,AAPL,5.520215294953236,5.711959001808712,5.474648650038463,5.677096843719482,0.0981,0.1344,-0.0363,0.1757,5.6687,5.8788,5.4586,-0.20173585940958372,0.21852954684854797,0.0129,,,5.8089,5.3746,56.1523,55.2026,14.6509
2008-06-11,AAPL,5.637343598246126,5.688108785927682,5.492083512383043,5.529392242431641,0.0803,0.1236,-0.0433,0.1771,5.6548,5.8629,5.4467,-0.3335210485139912,0.08270553337727282,0.0032,,,5.8089,5.3746,40.6988,49.1081,3.371
2008-06-12,AAPL,5.550185443062432,5.584130964519366,5.235504849069032,5.298501968383789,0.047,0.1082,-0.0612,0.1894,5.6349,5.8933,5.3765,-0.5948031829308666,-0.07799288030155527,-0.0147,,,5.8089,5.3746,28.0349,41.4286,-25.7928
2008-06-13,AAPL,5.248961070531069,5.326025472742602,5.055382403187124,5.271285057067871,0.0182,0.0902,-0.072,0.1952,5.6083,5.8995,5.3171,-0.628215189744064,-0.04581469612019351,-0.0286,,,5.8089,5.2355,22.1547,40.6439,-33.9657
2008-06-16,AAPL,5.238563065647885,5.440398846130837,5.1703670145166445,5.40798282623291,0.0063,0.0734,-0.0671,0.2005,5.5919,5.8892,5.2946,-0.48122972225078353,0.1133953747166041,-0.0322,,,5.712,5.0554,18.037,46.3271,-23.4067
2008-06-17,AAPL,5.446515526130222,5.56547675635762,5.425414407638513,5.548351287841797,0.0082,0.0604,-0.0522,0.1975,5.5885,5.8862,5.2908,-0.3378476751680166,0.25755025085161076,-0.0299,,,5.712,5.0554,19.2454,51.4776,0.0206
2008-06-18,AAPL,5.538869616134043,5.571897676946989,5.423579059811988,5.466392517089844,0.003,0.0489,-0.0459,0.194,5.5776,5.8764,5.2788,-0.4099837538225817,0.1875687880022685,-0.0295,,,5.6881,5.0554,29.7308,48.5465,18.1791
2008-06-19,AAPL,5.4602766318818565,5.576179236727297,5.406759503178317,5.53214168548584,0.0041,0.04,-0.0359,0.1922,5.5817,5.8755,5.2879,-0.34335753892307963,0.24424090989476,-0.0241,,,5.5841,5.0554,42.8965,50.9453,37.8453
2008-06-20,AAPL,5.484741535438686,5.535200886287987,5.351713451299619,5.359970569610596,-0.0087,0.0302,-0.0389,0.1916,5.579,5.8799,5.2781,-0.5199023360041277,0.08184347522531965,-0.0252,,,5.5762,5.0554,41.27,44.9811,34.7151
2008-06-23,AAPL,5.343761808445887,5.378624786324102,5.246513759969901,5.295444011688232,-0.0239,0.0194,-0.0433,0.1873,5.5668,5.8919,5.2417,-0.5964861232070122,0.05377414658347757,-0.0275,,,5.5762,5.1704,33.6003,42.9406,15.0448
2008-06-24,AAPL,5.27128605800938,5.375567982401028,5.248656247954359,5.298197746276856,-0.0353,0.0085,-0.0438,0.183,5.5466,5.8856,5.2076,-0.5873636163346498,0.09055910888836305,-0.0282,,,5.5762,5.2465,29.4417,43.0962,-7.7816
2008-06-25,AAPL,5.339787143317886,5.468840409990825,5.317463155886722,5.424803256988525,-0.0337,0.0,-0.0337,0.1821,5.5319,5.8651,5.1987,-0.4403455982614659,0.22615211223851617,-0.0194,,,5.5762,5.2465,27.004,48.364,-11.2579
2008-06-26,AAPL,5.323271904633093,5.346819569265047,5.137949595474238,5.145595073699951,-0.0544,-0.0109,-0.0435,0.1896,5.5037,5.8662,5.1412,-0.720651334368906,0.004441481768807876,-0.0208,,,5.5762,5.2465,22.7119,39.6567,-34.5763
2008-06-27,AAPL,5.092078728520638,5.216238455741014,5.019907036263247,5.201559543609619,-0.0654,-0.0218,-0.0436,0.1901,5.4752,5.8386,5.1118,-0.6369997558261771,0.08971884304541522,-0.0223,,,5.5352,5.1379,21.0382,41.9476,-35.8029
2008-06-30,AAPL,5.204617878783715,5.259969930547294,5.095442871297263,5.120519638061523,-0.0798,-0.0334,-0.0464,0.1883,5.4467,5.827,5.0664,-0.7064501499939393,0.05408942611698642,-0.0205,,,5.4688,5.0199,18.1461,39.619,-41.3627
2008-07-01,AAPL,5.022352903233673,5.3431498513421785,5.015319470884854,5.341926574707031,-0.0726,-0.0412,-0.0314,0.1982,5.4303,5.7989,5.0617,-0.4569631822418012,0.2802163316558639,-0.0148,,,5.4688,5.0199,16.907,48.0141,-19.9599
2008-07-02,AAPL,5.357829115207265,5.426636792005163,5.143149375915527,5.143149375915527,-0.0818,-0.0493,-0.0325,0.2043,5.4043,5.7768,5.0318,-0.6336918545324437,0.11139060636349818,-0.0216,,,5.4688,5.0153,16.8682,42.2948,-19.1046
2008-07-03,AAPL,5.186269377394423,5.265169097363658,5.068837255035716,5.202476978302002,-0.0835,-0.0562,-0.0273,0.2038,5.3748,5.7113,5.0383,-0.5088222761877113,0.164176232791716,-0.0269,,,5.4266,5.0153,16.95,44.3962,-16.4301
2008-07-07,AAPL,5.295444681829767,5.41685123574534,5.256912277254189,5.356606483459473,-0.0716,-0.0593,-0.0123,0.2045,5.3588,5.6654,5.0522,-0.30877541254638796,0.30438837946533415,-0.023,,,5.4266,5.0153,35.5896,49.6183,4.4703
2008-07-08,AAPL,5.363945908315566,5.495444888850471,5.282599639920136,5.490857601165772,-0.0507,-0.0575,0.0068,0.2051,5.3556,5.6553,5.0559,-0.16445956803500117,0.4349747703665461,-0.0104,,,5.4266,5.0153,44.5603,53.6524,35.5037
2008-07-09,AAPL,5.510736226532088,5.5324489846460905,5.3254146635116655,5.328778266906738,-0.0467,-0.0554,0.0087,0.2052,5.3382,5.5991,5.0773,-0.2703637011533129,0.2515202349667902,-0.0049,,,5.4954,5.0153,53.7382,48.5667,36.7234
2008-07-10,AAPL,5.3492669253896095,5.42327312985775,5.2407035598186695,5.401560783386231,-0.0371,-0.0517,0.0146,0.2036,5.3318,5.5796,5.084,-0.17806809485103248,0.31758966162349456,0.0055,,,5.5324,5.0688,61.5417,50.8432,38.7624
2008-07-11,AAPL,5.366086179593059,5.416238887405457,5.229387876506246,5.277705669403076,-0.0391,-0.0492,0.0101,0.2024,5.3308,5.5794,5.0822,-0.3016468555836207,0.19545819438977308,0.0072,,,5.5324,5.0688,57.1735,47.0588,19.8729
2008-07-14,AAPL,5.481377773507488,5.483211871891192,5.29299725087103,5.317461967468262,-0.0371,-0.0468,0.0097,0.2026,5.3331,5.5803,5.0859,-0.262791530283109,0.2315154652196325,0.0083,,,5.5324,5.2294,48.5232,48.3672,1.9172
2008-07-15,AAPL,5.274647109205509,5.313179500149903,5.088407764045228,5.187796115875244,-0.0455,-0.0465,0.001,0.2045,5.3221,5.5745,5.0697,-0.38669030220077794,0.11808253395126656,0.0057,,,5.5324,5.2294,42.5422,44.4541,-19.3495
2008-07-16,AAPL,5.2049228660791975,5.288409869893757,5.15599383827544,5.284740447998047,-0.0438,-0.046,0.0022,0.1994,5.3089,5.5392,5.0786,-0.25446695378796935,0.2061478497840623,0.0105,,,5.5324,5.0884,38.0954,47.8376,-19.7622
2008-07-17,AAPL,5.324189933921384,5.351102022230516,5.241314567909943,5.254158973693848,-0.0443,-0.0456,0.0013,0.193,5.2983,5.5179,5.0787,-0.26375037478633345,0.1754683221740283,0.0059,,,5.4832,5.0884,37.1997,46.8343,-18.9256
2008-07-18,AAPL,5.153546612978945,5.188104181657241,5.045901115573383,5.050487995147705,-0.0605,-0.0486,-0.0119,0.1941,5.2742,5.4916,5.0568,-0.4410799958434817,-0.006344013861109055,-0.0032,,,5.4832,5.0884,28.5128,40.8574,-40.0932
2008-07-21,AAPL,5.104005213233575,5.122354365047681,4.927246208761029,5.085351467132568,-0.0698,-0.0529,-0.0169,0.1941,5.2605,5.4889,5.0321,-0.4035232424861759,0.053226176751311804,-0.0133,,,5.4832,5.0459,25.8641,42.2263,-41.3517
2008-07-22,AAPL,4.556602431499828,4.977399894717616,4.481066306237562,4.954770088195801,-0.0866,-0.0596,-0.027,0.2234,5.2434,5.5069,4.9799,-0.5521422623650167,-0.02511756124338227,-0.0197,,,5.3511,4.9272,19.2734,38.657,-20.9116
2008-07-23,AAPL,5.045594861357,5.148959289468139,4.940701337418482,5.084433078765869,-0.0885,-0.0654,-0.0231,0.2224,5.2327,5.5037,4.9617,-0.4192604605071626,0.12272661803890017,-0.0272,,,5.3511,4.4811,16.7625,43.7276,2.5281
2008-07-24,AAPL,5.025105664048924,5.053852669532508,4.845594689020332,4.8633317947387695,-0.1065,-0.0736,-0.0329,0.2235,5.2047,5.505,4.9044,-0.6416999236245342,-0.041036486897926494,-0.0389,,,5.3511,4.4811,14.3985,37.9397,8.472
2008-07-25,AAPL,4.905227480075507,4.984739250468957,4.851710342762052,4.957827568054199,-0.112,-0.0813,-0.0307,0.2171,5.1953,5.5136,4.877,-0.5558029936832352,0.08085812979163443,-0.0412,,,5.1881,4.4811,12.9737,41.4966,18.1018
2008-07-28,AAPL,4.9645550463381385,4.968530695994331,4.7101191845886525,4.72174072265625,-0.1338,-0.0918,-0.042,0.22,5.1713,5.5506,4.792,-0.8288627610430988,-0.07025579364440038,-0.0442,,,5.149,4.4811,10.7518,35.9239,9.3478
2008-07-29,AAPL,4.752626602368173,4.876175094586656,4.698804062812205,4.80369758605957,-0.1428,-0.102,-0.0408,0.217,5.1554,5.567,4.7438,-0.7632554857983864,0.05985065791752664,-0.0467,,,5.149,4.4811,8.7003,38.9748,-4.3142
2008-07-30,AAPL,4.825105218325136,4.90798018211465,4.773117177913913,4.8893256187438965,-0.1414,-0.1099,-0.0315,0.2111,5.1328,5.5506,4.715,-0.6612493421188388,0.1743005796066326,-0.0421,,,5.149,4.6988,10.5072,42.0965,-6.7387
2008-07-31,AAPL,4.817766333439548,4.960274420410584,4.800640864800264,4.860885620117188,-0.141,-0.1161,-0.0249,0.2074,5.1187,5.5529,4.6845,-0.6919879782269449,0.17635921846132252,-0.0402,,,5.0539,4.6988,9.6899,41.3369,-4.4364
2008-08-01,AAPL,4.889936952807795,4.892690142342969,4.763025245311208,4.790853977203369,-0.1446,-0.1218,-0.0228,0.2019,5.0981,5.553,4.6432,-0.7621143801028962,0.14762233450963524,-0.0371,,,4.9847,4.6988,15.0729,39.457,-8.3515
2008-08-04,AAPL,4.789018915045483,4.828775003378401,4.676174078259543,4.685960292816162,-0.1543,-0.1283,-0.026,0.1984,5.0646,5.5368,4.5924,-0.8508888510409456,0.09360943667326893,-0.0389,,,4.9685,4.6988,13.5056,36.7847,-27.0174
2008-08-05,AAPL,4.752933712100223,4.917460791986797,4.734585373917003,4.912568092346191,-0.1419,-0.131,-0.0109,0.2007,5.0357,5.4692,4.6022,-0.5566702851365948,0.310406469828977,-0.0289,,,4.9603,4.6762,15.4882,45.4392,-11.9728
2008-08-06,AAPL,4.892075919352669,5.119294205499356,4.831831189126183,5.021129131317139,-0.1219,-0.1292,0.0073,0.2069,5.0203,5.4325,4.6081,-0.4113226165594508,0.4129808791937286,-0.0151,,,4.9603,4.6762,28.4165,49.0229,13.5953
